Date,Equity (SPY),Long Treasuries (TLT),Short Treasuries (SHY),Gold (GLD),Oil (DBO)
2010-11-15,91.34220886230469,61.0733757019043,67.80980682373047,132.4199981689453,22.1466007232666
2010-11-16,89.91920471191406,62.59025573730469,67.84201049804688,130.97000122070312,21.638071060180664
2010-11-17,89.96483612060547,62.2452507019043,67.88240051269531,130.3800048828125,21.265146255493164
2010-11-18,91.28897094726562,62.49912643432617,67.89051055908203,132.08999633789062,21.66349983215332
2010-11-19,91.54008483886719,62.88322448730469,67.85010528564453,132.1999969482422,21.400754928588867
2010-11-22,91.46395874023438,63.1501350402832,67.91461181640625,133.47999572753906,21.32447624206543
2010-11-23,90.13985443115234,63.462677001953125,67.95491027832031,134.41000366210938,21.290573120117188
2010-11-24,91.47159576416016,62.32987594604492,67.83399963378906,134.17999267578125,21.951663970947266
2010-11-26,90.40623474121094,63.19575881958008,67.88240051269531,133.11000061035156,21.816055297851562
2010-11-29,90.68016815185547,63.736087799072266,67.87432098388672,133.50999450683594,22.256786346435547
2010-11-30,90.1702880859375,64.06813049316406,67.92267608642578,135.4199981689453,21.824533462524414
2010-12-01,92.0880126953125,62.64394760131836,67.82096099853516,135.3800048828125,22.468673706054688
2010-12-02,93.26753997802734,62.480655670166016,67.82096099853516,135.1999969482422,22.68903923034668
2010-12-03,93.51866912841797,61.99065017700195,67.9097900390625,138.07000732421875,22.909400939941406
2010-12-06,93.41973876953125,62.86606979370117,67.95013427734375,139.11000061035156,22.87550163269043
2010-12-07,93.4730224609375,61.52028274536133,67.82907104492188,136.5,22.807693481445312
2010-12-08,93.81544494628906,60.92576217651367,67.72422790527344,134.7899932861328,22.934831619262695
2010-12-09,94.18075561523438,61.22629928588867,67.71609497070312,135.3699951171875,22.909400939941406
2010-12-10,94.72863006591797,60.85392379760742,67.69192504882812,135.41000366210938,22.79922103881836
2010-12-13,94.78953552246094,61.08259963989258,67.73226165771484,136.0500030517578,22.917879104614258
2010-12-14,94.87323760986328,60.19411849975586,67.7000503540039,136.17999267578125,23.01958465576172
2010-12-15,94.4394760131836,59.41014862060547,67.67579650878906,134.6999969482422,23.08738899230957
2010-12-16,94.98741149902344,59.82176208496094,67.69192504882812,133.80999755859375,23.070436477661133
2010-12-17,95.08915710449219,60.91273498535156,67.74839782714844,134.1999969482422,23.061962127685547
2010-12-20,95.31864929199219,60.847373962402344,67.76461029052734,135.11000061035156,23.282325744628906
2010-12-21,95.92298889160156,61.272029876708984,67.74839782714844,135.32000732421875,23.434886932373047
2010-12-22,96.22135925292969,60.8343391418457,67.73226165771484,135.0500030517578,23.587446212768555
2010-12-23,96.08363342285156,60.71025848388672,67.64353942871094,134.66000366210938,23.723054885864258
2010-12-27,96.12186431884766,61.252437591552734,67.68388366699219,135.02000427246094,23.646778106689453
2010-12-28,96.25959014892578,60.0528678894043,67.59345245361328,137.22000122070312,23.748483657836914
2010-12-29,96.32843017578125,61.06888198852539,67.75496673583984,137.7100067138672,23.773906707763672
2010-12-30,96.17543029785156,61.02297592163086,67.73072052001953,137.02999877929688,23.409460067749023
2010-12-31,96.19834899902344,61.69818115234375,67.81147766113281,138.72000122070312,23.917991638183594
2011-01-03,97.19288635253906,61.23277282714844,67.79528045654297,138.0,24.05360221862793
2011-01-04,97.13932800292969,61.304866790771484,67.77915954589844,134.75,23.655250549316406
2011-01-05,97.64424896240234,59.95447540283203,67.65805053710938,134.3699951171875,23.985795974731445
2011-01-06,97.4530029296875,60.21669387817383,67.73072052001953,133.8300018310547,23.621349334716797
2011-01-07,97.2617416381836,60.53788375854492,67.82760620117188,133.5800018310547,23.460315704345703
2011-01-10,97.13932800292969,60.86564636230469,67.85986328125,134.1199951171875,23.875614166259766
2011-01-11,97.48358154296875,60.52478790283203,67.8195571899414,134.91000366210938,24.180734634399414
2011-01-12,98.36332702636719,60.0528678894043,67.8195571899414,135.4600067138672,24.189210891723633
2011-01-13,98.20269775390625,60.5903205871582,67.8437271118164,134.0500030517578,24.112930297851562
2011-01-14,98.91411590576172,60.20358657836914,67.8437271118164,132.69000244140625,24.31634521484375
2011-01-18,99.08244323730469,59.921714782714844,67.82760620117188,133.42999267578125,24.172260284423828
2011-01-19,98.11087036132812,60.354366302490234,67.85986328125,133.72000122070312,24.15530776977539
2011-01-20,97.98084259033203,59.52185821533203,67.78721618652344,131.1999969482422,23.790861129760742
2011-01-21,98.20269775390625,59.99384307861328,67.8033447265625,131.02999877929688,23.884090423583984
2011-01-24,98.7611312866211,60.02001953125,67.79528045654297,130.36000061035156,23.59592056274414
2011-01-25,98.81468200683594,60.5903205871582,67.8437271118164,130.10000610351562,23.239946365356445
2011-01-26,99.19715881347656,59.6726188659668,67.82760620117188,131.16000366210938,23.790861129760742
2011-01-27,99.4419937133789,59.94138717651367,67.87600708007812,127.93000030517578,23.553544998168945
2011-01-28,97.70543670654297,60.25604248046875,67.90835571289062,130.27999877929688,24.172260284423828
2011-01-31,98.43981170654297,59.79718017578125,67.90025329589844,129.8699951171875,24.63841438293457
2011-02-01,100.01573944091797,59.501163482666016,67.8259048461914,130.8000030517578,24.63841438293457
2011-02-02,99.82449340820312,59.514312744140625,67.78547668457031,130.4499969482422,24.807926177978516
2011-02-03,100.04632568359375,59.02091979980469,67.72086334228516,132.1999969482422,24.774023056030273
2011-02-04,100.32938385009766,58.42226791381836,67.66432189941406,131.66000366210938,24.426525115966797
2011-02-07,100.95668029785156,58.72490692138672,67.63197326660156,131.67999267578125,24.299392700195312
2011-02-08,101.4156723022461,58.18547058105469,67.54313659667969,133.13999938964844,24.45195198059082
2011-02-09,101.18621063232422,58.69200897216797,67.5915298461914,133.07000732421875,24.477378845214844
2011-02-10,101.22441101074219,58.01443099975586,67.55915832519531,132.85000610351562,24.37567138671875
2011-02-11,101.82875061035156,58.84990310668945,67.55915832519531,132.32000732421875,24.290916442871094
2011-02-14,102.07355499267578,58.88935089111328,67.55915832519531,132.9499969482422,24.27396583557129
2011-02-15,101.75223541259766,59.152496337890625,67.5915298461914,133.97000122070312,23.909517288208008
2011-02-16,102.39484405517578,58.96175765991211,67.58346557617188,134.10000610351562,23.951894760131836
2011-02-17,102.70089721679688,59.0538215637207,67.66432189941406,135.0399932861328,23.858665466308594
2011-02-18,102.91507720947266,58.869606018066406,67.6884536743164,135.41000366210938,24.15530776977539
2011-02-22,100.84957122802734,59.751094818115234,67.76129150390625,136.2899932861328,24.918107986450195
2011-02-23,100.22992706298828,59.96821212768555,67.74508666992188,137.50999450683594,25.79109001159668
2011-02-24,100.16106414794922,60.349735260009766,67.77742767333984,136.47999572753906,25.248655319213867
2011-02-25,101.2320785522461,60.704986572265625,67.79359436035156,137.3800048828125,25.621578216552734
2011-02-28,101.85939025878906,60.78395462036133,67.81785583496094,137.66000366210938,25.435115814208984
2011-03-01,100.16106414794922,60.960147857666016,67.85908508300781,140.02999877929688,26.18096160888672
2011-03-02,100.37528228759766,60.0229606628418,67.82670593261719,139.9199981689453,26.587791442871094
2011-03-03,102.10415649414062,59.435665130615234,67.68921661376953,138.08999633789062,26.469133377075195
2011-03-04,101.33916473388672,59.93058776855469,67.8429183959961,139.35000610351562,27.087846755981445
2011-03-07,100.54354095458984,59.54783248901367,67.79436492919922,139.72000122070312,27.23193359375
2011-03-08,101.42333984375,59.18484115600586,67.77012634277344,139.36000061035156,27.07089614868164
2011-03-09,101.27796936035156,59.759010314941406,67.81864166259766,139.41000366210938,27.07089614868164
2011-03-10,99.4037094116211,60.76213073730469,67.89143371582031,137.77000427246094,26.59626579284668
2011-03-11,100.09223175048828,60.41899490356445,67.89949035644531,138.22000122070312,26.155536651611328
2011-03-14,99.48786926269531,60.39255905151367,67.93995666503906,138.86000061035156,26.257244110107422
2011-03-15,98.34803009033203,61.296688079833984,67.9075927734375,136.27000427246094,25.29950714111328
2011-03-16,96.52735137939453,61.98963165283203,68.02889251708984,136.24000549316406,25.511396408081055
2011-03-17,97.80485534667969,61.51451110839844,67.99654388427734,136.97000122070312,26.341999053955078
2011-03-18,98.16059875488281,61.679500579833984,67.96422576904297,138.3699951171875,26.358949661254883
2011-03-21,99.68190002441406,61.31654739379883,67.89143371582031,139.13999938964844,26.486083984375
2011-03-22,99.33616638183594,61.521053314208984,67.87523651123047,139.0500030517578,26.935285568237305
2011-03-23,99.62039947509766,61.44192886352539,67.88330841064453,140.33999633789062,27.00309181213379
2011-03-24,100.57313537597656,60.97993087768555,67.8348388671875,139.22000122070312,26.977664947509766
2011-03-25,100.88047790527344,60.82815933227539,67.78626251220703,139.25999450683594,27.05394744873047
2011-03-28,100.63460540771484,60.913963317871094,67.7539291381836,138.5399932861328,26.59626579284668
2011-03-29,101.31072235107422,60.4453125,67.72968292236328,138.2100067138672,26.833580017089844
2011-03-30,102.00990295410156,60.92716979980469,67.77012634277344,138.6699981689453,26.77425193786621
2011-03-31,101.8716049194336,60.801719665527344,67.72968292236328,139.86000061035156,27.342111587524414
2011-04-01,102.30186462402344,61.09734344482422,67.78389739990234,139.1999969482422,27.731990814208984
2011-04-04,102.3863525390625,61.16358184814453,67.80010986328125,139.83999633789062,27.791316986083984
2011-04-05,102.37100219726562,60.9183464050293,67.72721862792969,142.0500030517578,27.723512649536133
2011-04-06,102.69367980957031,60.003841400146484,67.72721862792969,142.3800048828125,27.90149688720703
2011-04-07,102.4324951171875,59.88450241088867,67.77581024169922,142.50999450683594,28.274425506591797
2011-04-08,102.07908630371094,59.5663948059082,67.75154113769531,143.66000366210938,29.037220001220703
2011-04-11,101.7717056274414,59.61943435668945,67.743408203125,142.63999938964844,28.04558563232422
2011-04-12,101.01107025146484,60.262306213378906,67.85675811767578,141.61000061035156,27.18955421447754
2011-04-13,101.00337219238281,60.640045166015625,67.88912200927734,141.89999389648438,27.486196517944336
2011-04-14,101.08021545410156,60.59363555908203,67.82437896728516,143.80999755859375,27.816740036010742
